###
# Table of monthly averages of atmospheric CO2 concentations (ppm mol ratios) 
# measured in individual surface flasks at stations around the world. 
# These data are freely available from ftp://ftp.cmdl.noaa.gov/cgg.
#
# For simplicity the data format is a simple tab-delimited table,
# with leading space characters included to align table columns.
# The first row contains "station", then station codes, such as MLO.
# The second row contains "latitude", then station latitudes, in degrees.
# The third row contains "longitude", then station longitudes, in degrees.
# The remaining rows contain a decimal year followed by co2 ppm values, 
# one value per station. Missing values are zero.
#
# The number of samples (rows with year and co2 values) is 600. 
# The sampling interval is 1.0/12.0 (monthly).
# The year of first sample is 1960.04 (middle of January).
# The year of last sample is 2009.96 (middle of December).
# For some early years, values for all stations are missing.
# This table includes only the 84 stations with at least one 
# measured co2 value in the range of years sampled.
#
# Compiled by Dave Hale, Colorado School of Mines, 2001.01.02
###
         station	     ABP	     ALT	     AMS	     ASC	     ASK	     AVI	     AZR	     BAL	     BKT	     BME	     BMW	     BRW	     BSC	     CBA	     CGO	     CHR	     CMO	     CRZ	     EIC	     GMI	     GOZ	     HBA	     HPB	     HUN	     ICE	     IZO	     KCO	     KEY	     KUM	     KZD	     KZM	     LLB	     LLN	     LMP	     MBC	     MHD	     MID	     MKN	     MLO	     NMB	     NWR	     OPW	     PAL	  POC000	  POCN05	  POCN10	  POCN15	  POCN20	  POCN25	  POCN30	  POCS05	  POCS10	  POCS15	  POCS20	  POCS25	  POCS30	  POCS35	     PSA	     PTA	     RPB	  SCSN03	  SCSN06	  SCSN09	  SCSN12	  SCSN15	  SCSN18	  SCSN21	     SEY	     SGP	     SHM	     SMO	     SPO	     STC	     STM	     SUM	     SYO	     TAP	     TDF	     THD	     UTA	     UUM	     WIS	     WLG	     ZEP
         1982.62	    0.00	    0.00	  339.95	  341.18	    0.00	  337.16	  332.22	    0.00	    0.00	    0.00	    0.00	  333.11	    0.00	  330.47	    0.00	    0.00	  334.54	    0.00	    0.00	  338.39	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  337.08	  338.17	    0.00	    0.00	    0.00	    0.00	    0.00	  334.17	    0.00	    0.00	    0.00	  338.79	    0.00	  334.69	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.05	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.52	    0.00	    0.00	  340.64	  339.84	    0.00	  332.16	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1982.71	    0.00	    0.00	  339.95	  341.19	    0.00	  336.03	  334.76	    0.00	    0.00	    0.00	    0.00	  332.93	    0.00	  332.85	    0.00	    0.00	  335.63	    0.00	    0.00	  336.56	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  335.86	  336.59	    0.00	    0.00	    0.00	    0.00	    0.00	  333.43	    0.00	    0.00	    0.00	  337.07	    0.00	  336.36	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.44	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.67	    0.00	    0.00	  340.26	  340.13	    0.00	  333.06	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1982.79	    0.00	    0.00	  339.94	  341.13	    0.00	  337.58	  339.18	    0.00	    0.00	    0.00	    0.00	  338.18	    0.00	  338.73	    0.00	    0.00	  338.71	    0.00	    0.00	  337.55	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  338.09	  337.49	    0.00	    0.00	    0.00	    0.00	    0.00	  337.24	    0.00	    0.00	    0.00	  337.43	    0.00	  339.49	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.51	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.47	    0.00	    0.00	  339.99	  340.18	    0.00	  338.11	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1982.88	    0.00	    0.00	  339.99	  340.86	    0.00	  339.43	  343.14	    0.00	    0.00	    0.00	    0.00	  342.28	    0.00	  342.20	    0.00	    0.00	  340.57	    0.00	    0.00	  338.93	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.17	  339.52	    0.00	    0.00	    0.00	    0.00	    0.00	  340.83	    0.00	    0.00	    0.00	  338.97	    0.00	  340.69	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.42	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.95	    0.00	    0.00	  340.29	  340.02	    0.00	  341.94	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1982.96	    0.00	    0.00	  339.96	  340.63	    0.00	  341.05	  344.53	    0.00	    0.00	    0.00	    0.00	  344.85	    0.00	  345.02	    0.00	    0.00	  342.10	    0.00	    0.00	  340.26	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.71	  340.95	    0.00	    0.00	    0.00	    0.00	    0.00	  344.24	    0.00	    0.00	    0.00	  340.43	    0.00	  341.34	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.13	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.40	    0.00	    0.00	  340.75	  339.80	    0.00	  344.31	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.04	    0.00	    0.00	  340.07	  341.34	    0.00	  341.98	  345.11	    0.00	    0.00	    0.00	    0.00	  346.56	    0.00	  346.57	    0.00	    0.00	  343.30	    0.00	    0.00	  341.34	    0.00	  339.89	    0.00	    0.00	    0.00	    0.00	    0.00	  343.62	  341.95	    0.00	    0.00	    0.00	    0.00	    0.00	  346.55	    0.00	    0.00	    0.00	  341.73	    0.00	  343.33	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.71	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.36	    0.00	    0.00	  340.74	  339.67	    0.00	  345.10	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.12	    0.00	    0.00	  340.32	  341.82	    0.00	  343.04	  345.45	    0.00	    0.00	    0.00	    0.00	  347.12	    0.00	  346.25	    0.00	    0.00	  343.93	    0.00	    0.00	  342.40	    0.00	  339.95	    0.00	    0.00	    0.00	    0.00	    0.00	  344.69	  343.42	    0.00	    0.00	    0.00	    0.00	    0.00	  347.01	    0.00	    0.00	    0.00	  342.18	    0.00	  344.70	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.42	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.64	    0.00	    0.00	  340.49	  339.53	    0.00	  345.41	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.21	    0.00	    0.00	  340.53	  341.60	    0.00	  344.63	  344.87	    0.00	    0.00	    0.00	    0.00	  347.60	    0.00	  346.29	    0.00	    0.00	  345.53	    0.00	    0.00	  343.48	    0.00	  340.05	    0.00	    0.00	    0.00	    0.00	    0.00	  345.10	  344.71	    0.00	    0.00	    0.00	    0.00	    0.00	  347.52	    0.00	    0.00	    0.00	  342.84	    0.00	  345.22	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.41	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.37	    0.00	    0.00	  340.56	  339.54	    0.00	  346.87	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.29	    0.00	    0.00	  340.66	  341.74	    0.00	  344.88	  345.45	    0.00	    0.00	    0.00	    0.00	  347.87	    0.00	  347.20	    0.00	    0.00	  347.10	    0.00	    0.00	  344.64	    0.00	  340.33	    0.00	    0.00	    0.00	    0.00	    0.00	  345.86	  345.57	    0.00	    0.00	    0.00	    0.00	    0.00	  347.80	    0.00	    0.00	    0.00	  344.84	    0.00	  346.06	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.13	    0.00	    0.00	  340.78	  340.00	    0.00	  347.36	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.38	    0.00	    0.00	  340.66	  342.44	    0.00	  344.16	  345.29	    0.00	    0.00	    0.00	    0.00	  348.25	    0.00	  347.06	    0.00	    0.00	  345.26	    0.00	    0.00	  345.86	    0.00	  340.95	    0.00	    0.00	    0.00	    0.00	    0.00	  346.72	  346.04	    0.00	    0.00	    0.00	    0.00	    0.00	  347.86	    0.00	    0.00	    0.00	  345.85	    0.00	  345.11	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.59	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.20	    0.00	    0.00	  341.16	  340.43	    0.00	  346.34	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.46	    0.00	    0.00	  340.98	  343.38	    0.00	  344.63	  343.68	    0.00	    0.00	    0.00	    0.00	  346.60	    0.00	  343.80	    0.00	    0.00	  342.64	    0.00	    0.00	  345.77	    0.00	  341.33	    0.00	    0.00	    0.00	    0.00	    0.00	  346.27	  345.02	    0.00	    0.00	    0.00	    0.00	    0.00	  346.42	    0.00	    0.00	    0.00	  345.10	    0.00	  342.43	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  340.89	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.60	    0.00	    0.00	  341.64	  340.66	    0.00	  344.22	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.54	    0.00	    0.00	  341.44	  343.45	    0.00	  342.27	  341.79	    0.00	    0.00	    0.00	    0.00	  339.96	    0.00	  336.73	    0.00	    0.00	  340.28	    0.00	    0.00	  344.42	    0.00	  341.55	    0.00	    0.00	    0.00	    0.00	    0.00	  343.85	  342.64	    0.00	    0.00	    0.00	    0.00	    0.00	  340.47	    0.00	    0.00	    0.00	  343.30	    0.00	  339.47	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.41	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.24	    0.00	    0.00	  341.82	  341.02	    0.00	  338.60	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.62	    0.00	    0.00	  341.75	  343.17	    0.00	  339.05	  338.62	    0.00	    0.00	    0.00	    0.00	  333.84	    0.00	  332.77	    0.00	    0.00	  335.98	    0.00	    0.00	  342.12	    0.00	  342.28	    0.00	    0.00	    0.00	    0.00	    0.00	  340.90	  339.44	    0.00	    0.00	    0.00	    0.00	    0.00	  334.43	    0.00	    0.00	    0.00	  340.96	    0.00	  336.48	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.01	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.73	    0.00	    0.00	  341.66	  341.52	    0.00	  333.93	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.71	    0.00	    0.00	  341.82	  343.19	    0.00	  339.65	  337.33	    0.00	    0.00	    0.00	    0.00	  333.90	    0.00	  337.02	    0.00	    0.00	  337.05	    0.00	    0.00	  339.89	    0.00	  342.87	    0.00	    0.00	    0.00	    0.00	    0.00	  339.65	  338.13	    0.00	    0.00	    0.00	    0.00	    0.00	  334.99	    0.00	    0.00	    0.00	  339.59	    0.00	  336.69	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.17	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  339.99	    0.00	    0.00	  341.61	  341.81	    0.00	  335.43	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.79	    0.00	    0.00	  341.83	  343.34	    0.00	  339.79	  339.86	    0.00	    0.00	    0.00	    0.00	  340.30	    0.00	  343.40	    0.00	    0.00	  341.74	    0.00	    0.00	  340.02	    0.00	  342.65	    0.00	    0.00	    0.00	    0.00	    0.00	  340.36	  339.96	    0.00	    0.00	    0.00	    0.00	    0.00	  339.63	    0.00	    0.00	    0.00	  339.72	    0.00	  340.32	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.16	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.83	  341.85	    0.00	  340.50	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.88	    0.00	    0.00	  341.97	  343.22	    0.00	  338.86	  343.30	    0.00	    0.00	    0.00	    0.00	  345.18	    0.00	  345.67	    0.00	    0.00	  345.12	    0.00	    0.00	  341.24	    0.00	  342.32	    0.00	    0.00	    0.00	    0.00	    0.00	  341.53	  341.45	    0.00	    0.00	    0.00	    0.00	    0.00	  344.38	    0.00	    0.00	    0.00	  340.84	    0.00	  343.60	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.16	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.98	  341.82	    0.00	  343.59	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1983.96	    0.00	    0.00	  341.93	  343.30	    0.00	  340.38	  344.79	    0.00	    0.00	    0.00	    0.00	  346.99	    0.00	  346.06	    0.00	    0.00	  347.82	    0.00	    0.00	  342.18	    0.00	  342.11	    0.00	    0.00	    0.00	    0.00	    0.00	  343.51	  342.72	    0.00	    0.00	    0.00	    0.00	    0.00	  347.49	    0.00	    0.00	    0.00	  342.46	    0.00	  345.73	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.13	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.39	  341.71	    0.00	  345.90	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.04	    0.00	    0.00	  342.14	  343.29	    0.00	  343.23	  346.50	    0.00	    0.00	    0.00	    0.00	  348.96	    0.00	  347.64	    0.00	    0.00	  347.53	    0.00	    0.00	  343.40	    0.00	  341.91	    0.00	    0.00	    0.00	    0.00	    0.00	  345.83	  344.12	    0.00	    0.00	    0.00	    0.00	    0.00	  349.35	    0.00	    0.00	    0.00	  343.84	    0.00	  345.73	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.88	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.96	  341.59	    0.00	  347.53	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.12	    0.00	    0.00	  342.51	  342.56	    0.00	  344.61	  348.05	    0.00	    0.00	    0.00	    0.00	  350.35	    0.00	  349.33	    0.00	    0.00	  347.08	    0.00	    0.00	  344.42	    0.00	  341.73	    0.00	    0.00	    0.00	    0.00	    0.00	  346.28	  345.22	    0.00	    0.00	    0.00	    0.00	    0.00	  350.14	    0.00	    0.00	    0.00	  344.41	    0.00	  346.21	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.49	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.09	  341.53	    0.00	  348.11	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.21	    0.00	    0.00	  342.16	  342.45	    0.00	  345.47	  347.48	    0.00	    0.00	    0.00	    0.00	  349.96	    0.00	  349.11	    0.00	  345.71	  348.17	    0.00	    0.00	  345.06	    0.00	  341.61	    0.00	    0.00	    0.00	    0.00	    0.00	  346.85	  346.19	    0.00	    0.00	    0.00	    0.00	    0.00	  349.81	    0.00	    0.00	    0.00	  345.36	    0.00	  348.13	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.56	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.88	  341.46	    0.00	  349.11	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.29	    0.00	    0.00	  341.54	  342.74	    0.00	  347.03	  346.83	    0.00	    0.00	    0.00	    0.00	  349.65	    0.00	  349.43	  341.40	  346.71	  348.69	    0.00	    0.00	  346.31	    0.00	  341.88	    0.00	    0.00	    0.00	    0.00	    0.00	  348.03	  347.51	    0.00	    0.00	    0.00	    0.00	    0.00	  349.74	    0.00	    0.00	    0.00	  346.77	    0.00	  349.11	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.81	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.36	  341.45	    0.00	  349.49	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.38	    0.00	    0.00	  341.46	  343.24	    0.00	  347.92	  347.79	    0.00	    0.00	    0.00	    0.00	  350.29	    0.00	  349.28	  341.57	  346.56	  347.77	    0.00	    0.00	  347.17	    0.00	  342.29	    0.00	    0.00	    0.00	    0.00	    0.00	  348.07	  347.93	    0.00	    0.00	    0.00	    0.00	    0.00	  350.16	    0.00	    0.00	    0.00	  347.25	    0.00	  348.40	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.95	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  341.98	  341.58	    0.00	  347.70	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.46	    0.00	    0.00	  341.98	  344.03	    0.00	  347.03	  345.28	    0.00	    0.00	    0.00	    0.00	  348.01	    0.00	  344.42	  341.86	  345.53	  343.38	    0.00	    0.00	  346.86	    0.00	  342.47	    0.00	    0.00	    0.00	    0.00	    0.00	  347.00	  346.62	    0.00	    0.00	    0.00	    0.00	    0.00	  348.00	    0.00	    0.00	    0.00	  346.45	    0.00	  344.55	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.14	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.34	  341.82	    0.00	  344.99	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.54	    0.00	    0.00	  342.86	  344.98	    0.00	  343.67	  340.94	    0.00	    0.00	    0.00	    0.00	  341.44	    0.00	  339.29	  342.66	  345.09	  339.84	    0.00	    0.00	  345.88	    0.00	  342.67	    0.00	    0.00	    0.00	    0.00	    0.00	  344.86	  343.70	    0.00	    0.00	    0.00	    0.00	    0.00	  342.28	    0.00	    0.00	    0.00	  344.70	    0.00	  339.62	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.60	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.76	  342.19	    0.00	  340.24	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.62	    0.00	    0.00	  343.08	  345.26	    0.00	  339.86	  338.99	    0.00	    0.00	    0.00	    0.00	  335.94	    0.00	  337.66	  343.33	  344.53	  339.86	    0.00	    0.00	  344.36	    0.00	  343.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.53	  340.48	    0.00	    0.00	    0.00	    0.00	    0.00	  336.73	    0.00	    0.00	    0.00	  342.68	    0.00	  338.57	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.40	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.05	  342.68	    0.00	  336.03	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.71	    0.00	    0.00	  342.84	  344.29	    0.00	  338.51	  339.20	    0.00	    0.00	    0.00	    0.00	  337.47	    0.00	  339.90	  343.16	  343.79	  340.98	    0.00	    0.00	  342.32	    0.00	  343.35	    0.00	    0.00	    0.00	    0.00	    0.00	  341.11	  340.19	    0.00	    0.00	    0.00	    0.00	    0.00	  337.15	    0.00	    0.00	    0.00	  341.18	    0.00	  340.70	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.98	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.15	  343.02	    0.00	  338.91	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.79	    0.00	    0.00	  342.73	  344.54	    0.00	  339.50	  341.46	    0.00	    0.00	    0.00	    0.00	  341.38	    0.00	  343.98	  342.93	  343.48	  341.87	    0.00	    0.00	  341.97	    0.00	  343.77	    0.00	    0.00	    0.00	    0.00	    0.00	  342.16	  341.45	    0.00	    0.00	    0.00	    0.00	    0.00	  340.90	    0.00	    0.00	    0.00	  341.55	    0.00	  343.22	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.85	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.06	  343.08	    0.00	  342.74	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.88	    0.00	    0.00	  342.91	  344.96	    0.00	  341.07	  344.58	    0.00	    0.00	    0.00	    0.00	  344.79	    0.00	  347.47	  342.85	  344.07	  344.72	    0.00	    0.00	  342.99	    0.00	  343.83	    0.00	    0.00	    0.00	    0.00	    0.00	  344.49	  342.92	    0.00	    0.00	    0.00	    0.00	    0.00	  344.61	    0.00	    0.00	    0.00	  342.73	    0.00	  344.86	  346.38	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.79	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.37	  342.97	    0.00	  345.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
         1984.96	    0.00	    0.00	  343.32	  344.21	    0.00	  343.44	  346.49	    0.00	    0.00	    0.00	    0.00	  348.09	    0.00	  348.81	  342.68	  344.89	  349.39	    0.00	    0.00	  343.91	    0.00	  343.47	    0.00	    0.00	    0.00	    0.00	    0.00	  346.04	  344.60	    0.00	    0.00	    0.00	    0.00	    0.00	  347.93	    0.00	    0.00	    0.00	  343.76	    0.00	  345.89	  348.31	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.62	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  344.02	  342.83	    0.00	  347.10	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
